t,G,F1,F2,F3
157,0.01067,0.01219,null,null
158,0.01067,0.01219,null,null
159,0.01069,0.01219,null,null
160,0.01067,0.01218,null,null
161,0.01068,0.01217,null,null
162,0.01067,0.01217,null,null
163,0.01068,0.01217,null,null
164,0.01068,0.01216,null,null
165,0.01068,0.01216,null,null
166,0.01069,0.01215,null,null
167,0.01069,0.01216,null,null
168,0.0107,0.01216,null,null
169,0.01068,0.01215,null,null
170,0.01069,0.01216,null,null
171,0.01069,0.01216,null,null
172,0.01071,0.01216,null,null
173,0.01068,0.01216,null,null
174,0.01069,0.01216,null,null
175,0.01069,0.01216,null,null
176,0.0107,0.01216,null,null
177,0.01069,0.01218,null,null
178,0.01068,0.01217,null,null
179,0.01069,0.01217,null,null
180,0.01069,0.01216,null,null
181,0.01069,0.01216,null,null
182,0.01068,0.01216,null,null
183,0.01069,0.01216,null,null
184,0.01068,0.01215,null,null
185,0.01068,0.01216,null,null
186,0.01069,0.01216,null,null
187,0.01069,0.01216,null,null
188,0.01068,0.01216,null,null
189,0.01069,0.01215,null,null
190,0.01069,0.01216,null,null
191,0.0107,0.01216,null,null
192,0.0107,0.01214,null,null
193,0.0107,0.01215,null,null
194,0.01071,0.01215,null,null
195,0.01071,0.01214,null,null
196,0.01071,0.01213,null,null
197,0.01071,0.01212,null,null
198,0.01072,0.01212,null,null
199,0.01072,0.01213,null,null
200,0.01072,0.01213,null,null
201,0.01071,0.01212,null,null
202,0.01072,0.01211,null,null
203,0.01073,0.01211,null,null
204,0.01073,0.01209,null,null
205,0.01074,0.0121,null,null
206,0.01075,0.01208,null,null
207,0.01075,0.01207,null,null
208,0.01076,0.01207,null,null
209,0.01076,0.01207,null,null
210,0.01076,0.01205,null,null
211,0.01076,0.01205,null,null
212,0.01076,0.01205,null,null
213,0.01078,0.01206,null,null
214,0.01077,0.01205,null,null
215,0.01077,0.01205,null,null
216,0.01078,0.01205,null,null
217,0.01078,0.01204,null,null
218,0.01078,0.01204,null,null
219,0.01076,0.01205,null,null
220,0.01078,0.01206,null,null
221,0.01077,0.01205,null,null
222,0.01076,0.01205,null,null
223,0.01078,0.01205,null,null
224,0.01078,0.01205,null,null
225,0.01076,0.01205,null,null
226,0.01077,0.01205,null,null
227,0.01077,0.01204,null,null
228,0.01079,0.01205,null,null
229,0.01079,0.01204,null,null
230,0.01079,0.01203,null,null
231,0.01078,0.01204,null,null
232,0.01077,0.01202,null,null
233,0.01077,0.01204,null,null
234,0.01077,0.01204,null,null
235,0.0108,0.01205,null,null
236,0.01078,0.01205,null,null
237,0.01078,0.01203,null,null
238,0.01078,0.01204,null,null
239,0.01078,0.01203,null,null
240,0.01078,0.01203,null,null
241,0.01077,0.01203,null,null
242,0.01078,0.01204,null,null
243,0.01078,0.01204,null,null
244,0.01079,0.01203,null,null
245,0.01079,0.01202,null,null
246,0.01081,0.01202,null,null
247,0.0108,0.012,null,null
248,0.01081,0.01201,null,null
249,0.01081,0.012,null,null
250,0.01081,0.01199,null,null
251,0.0108,0.012,null,null
252,0.01081,0.012,null,null
253,0.01082,0.012,null,null
254,0.01081,0.012,null,null
255,0.01082,0.012,null,null
256,0.01083,0.012,null,null
257,0.01081,0.012,null,null
258,0.01081,0.012,null,null
259,0.01082,0.012,null,null
260,0.01081,0.012,null,null
261,0.01081,0.01199,null,null
262,0.01082,0.01199,null,null
263,0.01081,0.012,null,null
264,0.01081,0.01199,null,null
265,0.01083,0.01198,null,null
266,0.01084,0.01199,null,null
267,0.01083,0.01199,null,null
268,0.01084,0.01199,null,null
269,0.01084,0.01199,null,null
270,0.01081,0.01199,null,null
271,0.01082,0.01199,null,null
272,0.01082,0.01198,null,null
273,0.01084,0.01199,null,null
274,0.01084,0.01198,null,null
275,0.01083,0.01197,null,null
276,0.01082,0.01197,null,null
277,0.01082,0.01198,null,null
278,0.01083,0.01196,null,null
279,0.01082,0.01198,null,null
280,0.01083,0.01198,null,null
281,0.01082,0.01199,null,null
282,0.01081,0.01199,null,null
283,0.01081,0.01199,null,null
284,0.01081,0.01199,null,null
285,0.01081,0.01198,null,null
286,0.01082,0.01199,null,null
287,0.01081,0.01199,null,null
288,0.01081,0.01199,null,null
289,0.01081,0.01199,null,null
290,0.01083,0.01199,null,null
291,0.01081,0.01199,null,null
292,0.01083,0.01199,null,null
293,0.01082,0.01199,null,null
294,0.01081,0.01199,null,null
295,0.01082,0.01198,null,null
296,0.01081,0.012,null,null
297,0.01082,0.012,null,null
298,0.01082,0.012,null,null
299,0.01081,0.012,null,null
300,0.01082,0.01201,null,null
301,0.01081,0.012,null,null
302,0.01082,0.012,null,null
303,0.0108,0.012,null,null
304,0.01081,0.01199,null,null
305,0.01082,0.01199,null,null
306,0.01082,0.01199,null,null
307,0.01081,0.01199,null,null
308,0.01084,0.01199,null,null
309,0.01083,0.01197,null,null
310,0.01084,0.01198,null,null
311,0.01085,0.01196,null,null
312,0.01085,0.01196,null,null
313,0.01086,0.01196,null,null
314,0.01084,0.01196,null,null
315,0.01084,0.01195,null,null
316,0.01085,0.01194,null,null
317,0.01085,0.01194,null,null
318,0.01085,0.01194,null,null
319,0.01085,0.01194,null,null
320,0.01084,0.01196,null,null
321,0.01086,0.01195,null,null
322,0.01085,0.01194,null,null
323,0.01085,0.01195,null,null
324,0.01085,0.01195,null,null
325,0.01085,0.01195,null,null
326,0.01085,0.01194,null,null
327,0.01086,0.01193,null,null
328,0.01086,0.01194,null,null
329,0.01087,0.01194,null,null
330,0.01086,0.01195,null,null
331,0.01086,0.01194,null,null
332,0.01086,0.01194,null,null
333,0.01085,0.01194,null,null
334,0.01086,0.01195,null,null
335,0.01084,0.01194,null,null
336,0.01085,0.01194,null,null
337,0.01084,0.01195,null,null
338,0.01085,0.01194,null,null
339,0.01085,0.01193,null,null
340,0.01086,0.01194,null,null
341,0.01086,0.01193,null,null
342,0.01086,0.01192,null,null
343,0.01087,0.01194,null,null
344,0.01087,0.01192,null,null
345,0.01087,0.01192,null,null
346,0.01087,0.01192,null,null
347,0.01086,0.01193,null,null
348,0.01087,0.01193,null,null
349,0.01088,0.01191,null,null
350,0.01088,0.0119,null,null
351,0.01087,0.0119,null,null
352,0.01088,0.01189,null,null
353,0.01089,0.01191,null,null
354,0.01089,0.0119,null,null
355,0.01088,0.01191,null,null
356,0.01089,0.01191,null,null
357,0.01089,0.0119,null,null
358,0.01089,0.01191,null,null
359,0.01089,0.01189,null,null
360,0.01091,0.0119,null,null
361,0.01091,0.01189,null,null
362,0.01091,0.01189,null,null
363,0.01091,0.01188,null,null
364,0.0109,0.01188,null,null
365,0.01089,0.01189,null,null
366,0.0109,0.01188,null,null
367,0.0109,0.01188,null,null
368,0.0109,0.01188,null,null
369,0.0109,0.01187,null,null
370,0.01091,0.01186,null,null
371,0.01092,0.01187,null,null
372,0.01091,0.01187,null,null
373,0.01091,0.01188,null,null
374,0.0109,0.01188,null,null
375,0.01091,0.01187,null,null
376,0.01091,0.01187,null,null
377,0.01091,0.01187,null,null
378,0.0109,0.01188,null,null
379,0.01092,0.01187,null,null
380,0.01091,0.01186,null,null
381,0.01091,0.01187,null,null
382,0.01091,0.01186,null,null
383,0.01091,0.01186,null,null
384,0.01091,0.01187,null,null
385,0.01093,0.01186,null,null
386,0.01092,0.01187,null,null
387,0.01091,0.01186,null,null
388,0.01092,0.01187,null,null
389,0.01092,0.01186,null,null
390,0.01093,0.01186,null,null
391,0.01091,0.01187,null,null
392,0.01091,0.01188,null,null
393,0.0109,0.01187,null,null
394,0.0109,0.01186,null,null
395,0.01091,0.01187,null,null
396,0.01092,0.01188,null,null
397,0.01092,0.01186,null,null
398,0.01092,0.01187,null,null
399,0.01093,0.01186,null,null
400,0.01092,0.01185,null,null
401,0.01091,0.01187,null,null
402,0.0109,0.01188,null,null
403,0.01089,0.01188,null,null
404,0.01091,0.01189,null,null
405,0.01089,0.01189,null,null
406,0.01091,0.0119,null,null
407,0.01092,0.0119,null,null
408,0.0109,0.0119,null,null
409,0.0109,0.01188,null,null
410,0.0109,0.01188,null,null
411,0.0109,0.01188,null,null
412,0.01091,0.01187,null,null
413,0.01091,0.01187,null,null
414,0.01091,0.01188,null,null
415,0.01091,0.01188,null,null
416,0.01091,0.01187,null,null
417,0.01091,0.01187,null,null
418,0.01091,0.01187,null,null
419,0.01091,0.01187,null,null
420,0.01092,0.01186,null,null
421,0.01094,0.01185,null,null
422,0.01093,0.01185,null,null
423,0.01092,0.01187,null,null
424,0.01093,0.01186,null,null
425,0.01093,0.01186,null,null
426,0.01093,0.01184,null,null
427,0.01093,0.01185,null,null
428,0.01092,0.01185,null,null
429,0.01092,0.01185,null,null
430,0.01093,0.01185,null,null
431,0.01093,0.01184,null,null
432,0.01093,0.01185,null,null
433,0.01093,0.01185,null,null
434,0.01093,0.01185,null,null
435,0.01095,0.01184,null,null
436,0.01094,0.01183,null,null
437,0.01095,0.01183,null,null
438,0.01094,0.01183,null,null
439,0.01093,0.01183,null,null
440,0.01095,0.01184,null,null
441,0.01094,0.01185,null,null
442,0.01095,0.01184,null,null
443,0.01095,0.01185,null,null
444,0.01093,0.01184,null,null
445,0.01092,0.01185,null,null
446,0.01092,0.01186,null,null
447,0.01093,0.01185,null,null
448,0.01092,0.01185,null,null
449,0.01092,0.01185,null,null
450,0.01093,0.01184,null,null
451,0.01092,0.01184,null,null
452,0.01093,0.01185,null,null
453,0.01093,0.01185,null,null
454,0.01092,0.01186,null,null
455,0.01091,0.01186,null,null
456,0.01093,0.01187,null,null
457,0.01092,0.01185,null,null
458,0.01091,0.01185,null,null
459,0.01092,0.01186,null,null
460,0.01092,0.01185,null,null
461,0.01092,0.01186,null,null
462,0.01093,0.01186,null,null
463,0.01092,0.01185,null,null
464,0.01092,0.01186,null,null
465,0.01093,0.01185,null,null
466,0.01092,0.01187,null,null
467,0.01091,0.01187,null,null
468,0.01093,0.01185,null,null
469,0.01094,0.01186,null,null
470,0.01092,0.01184,null,null
471,0.01094,0.01185,null,null
472,0.01093,0.01185,null,null
473,0.01092,0.01185,null,null
474,0.01092,0.01184,null,null
475,0.01093,0.01184,null,null
476,0.01092,0.01185,null,null
477,0.01092,0.01185,null,null
478,0.01092,0.01187,null,null
479,0.01091,0.01186,null,null
480,0.01091,0.01186,null,null
481,0.01091,0.01187,null,null
482,0.01092,0.01186,null,null
483,0.01091,0.01187,null,null
484,0.01094,0.01186,null,null
485,0.01091,0.01187,null,null
486,0.01093,0.01187,null,null
487,0.01092,0.01186,null,null
488,0.01091,0.01185,null,null
489,0.01092,0.01186,null,null
490,0.01092,0.01187,null,null
491,0.01093,0.01185,null,null
492,0.01093,0.01184,null,null
493,0.01093,0.01184,null,null
494,0.01094,0.01184,null,null
495,0.01092,0.01184,null,null
496,0.01093,0.01186,null,null
497,0.01091,0.01186,null,null
498,0.01092,0.01186,null,null
499,0.01092,0.01185,null,null
500,0.01092,0.01187,null,null
501,0.01163,0.01266,null,null
502,0.01164,0.01268,null,null
503,0.01165,0.01266,null,null
504,0.01164,0.01266,null,null
505,0.01165,0.01264,null,null
506,0.01165,0.01266,null,null
507,0.01164,0.01267,null,null
508,0.01165,0.01266,null,null
509,0.01163,0.01267,null,null
510,0.01164,0.01269,null,null
511,0.01162,0.01268,null,null
512,0.01164,0.01268,null,null
513,0.01164,0.01266,null,null
514,0.01165,0.01267,null,null
515,0.01163,0.01266,null,null
516,0.01164,0.01266,null,null
517,0.01163,0.01266,null,null
518,0.01164,0.01267,null,null
519,0.01163,0.01266,null,null
520,0.01164,0.01266,null,null
521,0.01164,0.01265,null,null
522,0.01163,0.01268,null,null
523,0.01162,0.01268,null,null
524,0.01162,0.01268,null,null
525,0.01163,0.01268,null,null
526,0.01163,0.01269,null,null
527,0.01163,0.01269,null,null
528,0.01162,0.01268,null,null
529,0.01162,0.01268,null,null
530,0.01164,0.01268,null,null
531,0.01164,0.01268,null,null
532,0.01163,0.01266,null,null
533,0.01162,0.01267,null,null
534,0.01162,0.01267,null,null
535,0.01162,0.01268,null,null
536,0.01162,0.01268,null,null
537,0.01163,0.01268,null,null
538,0.01163,0.01268,null,null
539,0.01162,0.01267,null,null
540,0.01163,0.01267,null,null
541,0.01164,0.01267,null,null
542,0.01164,0.01268,null,null
543,0.01162,0.01267,null,null
544,0.01164,0.01267,null,null
545,0.01163,0.01267,null,null
546,0.01163,0.01267,null,null
547,0.01165,0.01267,null,null
548,0.01165,0.01264,null,null
549,0.01165,0.01264,null,null
550,0.01166,0.01265,null,null
551,0.01165,0.01264,null,null
552,0.01166,0.01263,null,null
553,0.01166,0.01263,null,null
554,0.01165,0.01265,null,null
555,0.01166,0.01264,null,null
556,0.01167,0.01264,null,null
557,0.01166,0.01264,null,null
558,0.01165,0.01265,null,null
559,0.01164,0.01265,null,null
560,0.01167,0.01266,null,null
561,0.01165,0.01266,null,null
562,0.01164,0.01266,null,null
563,0.01166,0.01266,null,null
564,0.01167,0.01263,null,null
565,0.01166,0.01263,null,null
566,0.01166,0.01263,null,null
567,0.01165,0.01264,null,null
568,0.01166,0.01263,null,null
569,0.01167,0.01263,null,null
570,0.01167,0.01263,null,null
571,0.01165,0.01264,null,null
572,0.01165,0.01264,null,null
573,0.01167,0.01263,null,null
574,0.01165,0.01264,null,null
575,0.01165,0.01265,null,null
576,0.01164,0.01263,null,null
577,0.01165,0.01265,null,null
578,0.01164,0.01265,null,null
579,0.01166,0.01264,null,null
580,0.01166,0.01264,null,null
581,0.01166,0.01264,null,null
582,0.01166,0.01264,null,null
583,0.01167,0.01265,null,null
584,0.01167,0.01264,null,null
585,0.01167,0.01263,null,null
586,0.01169,0.01263,null,null
587,0.01167,0.01263,null,null
588,0.01167,0.01261,null,null
589,0.01167,0.01262,null,null
590,0.01168,0.01262,null,null
591,0.01167,0.01262,null,null
592,0.01168,0.01261,null,null
593,0.01167,0.01263,null,null
594,0.01166,0.01263,null,null
595,0.01166,0.01264,null,null
596,0.01167,0.01263,null,null
597,0.01166,0.01264,null,null
598,0.01166,0.01264,null,null
599,0.01167,0.01264,null,null
600,0.01165,0.01264,null,null
601,0.01166,0.01264,null,null
602,0.01166,0.01264,null,null
603,0.01166,0.01265,null,null
604,0.01167,0.01262,null,null
605,0.01168,0.01262,null,null
606,0.01167,0.01262,null,null
607,0.01167,0.01261,null,null
608,0.01168,0.01261,null,null
609,0.01169,0.01259,null,null
610,0.0117,0.01259,null,null
611,0.01169,0.01259,null,null
612,0.01169,0.01258,null,null
613,0.01171,0.01259,null,null
614,0.01169,0.01259,null,null
615,0.01171,0.01259,null,null
616,0.01169,0.01259,null,null
617,0.0117,0.01259,null,null
618,0.01172,0.01258,null,null
619,0.01171,0.01257,null,null
620,0.01171,0.01258,null,null
621,0.01171,0.01259,null,null
622,0.0117,0.0126,null,null
623,0.0117,0.01257,null,null
624,0.01171,0.01259,null,null
625,0.01172,0.01257,null,null
626,0.01171,0.01256,null,null
627,0.01173,0.01256,null,null
628,0.01172,0.01255,null,null
629,0.01171,0.01255,null,null
630,0.01171,0.01258,null,null
631,0.01171,0.01257,null,null
632,0.01172,0.01256,null,null
633,0.01171,0.01255,null,null
634,0.01172,0.01255,null,null
635,0.01173,0.01254,null,null
636,0.01173,0.01255,null,null
637,0.01173,0.01254,null,null
638,0.01172,0.01255,null,null
639,0.01173,0.01255,null,null
640,0.01172,0.01254,null,null
641,0.01174,0.01255,null,null
642,0.01173,0.01255,null,null
643,0.01173,0.01254,null,null
644,0.01173,0.01253,null,null
645,0.01174,0.01253,null,null
646,0.01175,0.01253,null,null
647,0.01174,0.01253,null,null
648,0.01175,0.01253,null,null
649,0.01173,0.01254,null,null
650,0.01174,0.01255,null,null
651,0.01172,0.01254,null,null
652,0.01174,0.01255,null,null
653,0.01173,0.01255,null,null
654,0.01173,0.01255,null,null
655,0.01173,0.01255,null,null
656,0.01172,0.01255,null,null
657,0.01173,0.01255,null,null
658,0.01172,0.01255,null,null
659,0.01174,0.01255,null,null
660,0.01173,0.01255,null,null
661,0.01173,0.01255,null,null
662,0.01172,0.01256,null,null
663,0.01171,0.01256,null,null
664,0.01173,0.01256,null,null
665,0.01173,0.01255,null,null
666,0.01174,0.01254,null,null
667,0.01174,0.01254,null,null
668,0.01175,0.01254,null,null
669,0.01173,0.01254,null,null
670,0.01174,0.01255,null,null
671,0.01173,0.01254,null,null
672,0.01176,0.01255,null,null
673,0.01174,0.01254,null,null
674,0.01174,0.01254,null,null
675,0.01174,0.01253,null,null
676,0.01175,0.01254,null,null
677,0.01174,0.01251,null,null
678,0.01175,0.01253,null,null
679,0.01174,0.01252,null,null
680,0.01175,0.01254,null,null
681,0.01175,0.01253,null,null
682,0.01175,0.01254,null,null
683,0.01175,0.01253,null,null
684,0.01175,0.01252,null,null
685,0.01173,0.01255,null,null
686,0.01173,0.01256,null,null
687,0.01172,0.01254,null,null
688,0.01173,0.01253,null,null
689,0.01174,0.01254,null,null
690,0.01173,0.01254,null,null
691,0.01173,0.01254,null,null
692,0.01173,0.01253,null,null
693,0.01174,0.01254,null,null
694,0.01174,0.01253,null,null
695,0.01176,0.01255,null,null
696,0.01174,0.01256,null,null
697,0.01172,0.01256,null,null
698,0.01173,0.01254,null,null
699,0.01173,0.01255,null,null
700,0.01172,0.01255,null,null
701,0.01174,0.01255,null,null
702,0.01174,0.01254,null,null
703,0.01174,0.01255,null,null
704,0.01173,0.01255,null,null
705,0.01173,0.01254,null,null
706,0.01174,0.01254,null,null
707,0.01175,0.01254,null,null
708,0.01174,0.01254,null,null
709,0.01176,0.01254,null,null
710,0.01175,0.01253,null,null
711,0.01175,0.01253,null,null
712,0.01174,0.01253,null,null
713,0.01174,0.01253,null,null
714,0.01173,0.01254,null,null
715,0.01174,0.01255,null,null
716,0.01173,0.01254,null,null
717,0.01172,0.01254,null,null
718,0.01172,0.01255,null,null
719,0.01173,0.01256,null,null
720,0.01172,0.01256,null,null
721,0.01172,0.01256,null,null
722,0.01172,0.01255,null,null
723,0.01172,0.01255,null,null
724,0.01173,0.01256,null,null
725,0.01173,0.01255,null,null
726,0.01173,0.01256,null,null
727,0.01173,0.01255,null,null
728,0.01172,0.01256,null,null
729,0.01172,0.01255,null,null
730,0.01172,0.01255,null,null
731,0.01172,0.01256,null,null
732,0.01173,0.01255,null,null
733,0.01172,0.01255,null,null
734,0.01173,0.01254,null,null
735,0.01172,0.01256,null,null
736,0.01173,0.01254,null,null
737,0.01173,0.01255,null,null
738,0.01175,0.01254,null,null
739,0.01175,0.01255,null,null
740,0.01173,0.01255,null,null
741,0.01174,0.01255,null,null
742,0.01175,0.01254,null,null
743,0.01174,0.01256,null,null
744,0.01172,0.01254,null,null
745,0.01173,0.01255,null,null
746,0.01173,0.01255,null,null
747,0.01172,0.01255,null,null
748,0.01172,0.01256,null,null
749,0.01173,0.01256,null,null
750,0.01172,0.01257,null,null
