t,|deltaS|
1,2.917
2,0.03041
3,0.01394
4,0.1112
5,0.1372
6,0.02967
7,0.2098
8,0.08033
9,0.1658
10,0.0463
11,0.1244
12,0.04259
13,0.005908
14,0.1695
15,0.2537
16,0.119
17,0.0007765
18,0.09121
19,0.1061
20,0.04518
21,0.0881
22,0.2021
23,0.7093
24,1.466
25,0.3069
26,0.9585
27,0.4314
28,0.4675
29,0.8203
30,0.09871
31,0.8706
32,0.1591
33,0.8675
34,1.127
35,0.8226
36,0.7691
37,0.1674
38,0.5118
39,0.1226
40,0.2765
41,0.3052
42,0.7379
43,1.226
44,1.136
45,1.528
46,0.7781
47,0.2351
48,0.4544
49,0.06024
50,0.353
51,0.8592
52,1.069
53,0.2906
54,0.3997
55,0.3741
56,0.1681
57,0.711
58,1.365
59,0.3285
60,0.06092
61,0.9929
62,0.8182
63,0.3705
64,0.2996
65,0.3038
66,0.1691
67,0.2662
68,0.4232
69,0.1834
70,0.8206
71,0.03122
72,0.1431
73,0.1484
74,0.8475
75,0.1157
76,0.4166
77,0.4266
78,0.5033
79,0.5454
80,0.1522
81,1.18
82,0.9355
83,0.386
84,1.215
85,0.1886
86,0.3722
87,0.4127
88,0.9223
89,0.4021
90,0.3087
91,0.7084
92,1.279
93,0.1716
94,0.5775
95,0.5664
96,0.303
97,0.775
98,0.2462
99,1.147
100,0.04115
101,0.1211
102,0.8211
103,1.099
104,0.2703
105,0.2002
106,0.2614
107,0.3549
108,0.4602
109,0.1017
110,0.2068
111,0.3633
112,0.6452
113,0.06536
114,0.01067
115,0.4622
116,0.07352
117,0.6707
118,0.3487
119,0.5095
120,1.031
121,0.3299
122,0.7165
123,0.6595
124,0.2626
125,0.3624
126,0.396
127,0.8704
128,0.03894
129,0.5877
130,0.5547
131,0.1094
132,0.267
133,0.3463
134,0.2275
135,0.00352
136,0.4646
137,0.1669
138,0.09658
139,0.1276
140,0.08292
141,0.198
142,0.4912
143,0.157
144,0.8668
145,0.4658
146,0.481
147,0.3855
148,0.04333
149,0.6301
150,0.3763
151,0.05195
152,0.06131
153,0.1741
154,0.1357
155,0.4725
156,0.6015
157,0.07059
158,0.6058
159,0.611
160,0.07915
161,0.7731
162,0.1634
163,0.5935
164,0.5785
165,0.224
166,0.3228
167,0.1626
168,0.518
169,0.2982
170,0.2684
171,0.4202
172,0.591
173,0.1721
174,0.1264
175,0.6372
176,0.8608
177,0.2028
178,0.9787
179,0.3446
180,0.4348
181,0.8958
182,0.6231
183,0.4989
184,0.1374
185,0.1854
186,0.1456
187,0.0723
188,0.248
189,0.2384
190,0.3824
191,0.6955
192,0.1705
193,0.1558
194,0.3377
195,0.3188
196,0.3521
197,0.04168
198,0.3627
199,0.3607
200,1.102
201,0.09917
202,0.007289
203,0.2694
204,0.2072
205,0.4683
206,0.4378
207,0.4594
208,0.8175
209,0.1522
210,0.2328
211,0.1878
212,0.4224
213,0.02926
214,0.8697
215,0.3575
216,0.0571
217,0.09517
218,1.101
219,0.9258
220,0.7052
221,0.02969
222,0.09233
223,0.5314
224,0.2635
225,0.9564
226,0.4649
227,0.03824
228,0.6278
229,0.05392
230,0.916
231,0.5279
232,0.6968
233,0.1942
234,0.5241
235,0.3539
236,0.3671
237,0.4575
238,0.103
239,0.1028
240,0.5655
241,0.267
242,0.917
243,0.5854
244,0.1118
245,0.524
246,0.03461
247,0.04003
248,0.209
249,0.05753
250,0.185
251,0.4851
252,0.5391
253,0.4872
254,0.1949
255,0.426
256,0.4123
257,1.2
258,0.4153
259,0.5354
260,0.4904
261,0.375
262,0.5297
263,0.2027
264,0.9588
265,0.02737
266,0.06701
267,0.4725
268,0.5761
269,0.4573
270,0.2775
271,0.77
272,0.9224
273,0.7424
274,0.7188
275,0.3008
276,0.2159
277,0.3923
278,0.008903
279,1.28
280,0.2772
281,0.6195
282,0.2943
283,0.09778
284,0.3901
285,0.2549
286,0.857
287,0.5583
288,0.6776
289,0.07611
290,0.533
291,0.5859
292,0.3207
293,0.1257
294,1.073
295,0.6119
296,0.4566
297,0.8302
298,0.8435
299,0.3249
300,0.3986
301,0.02095
302,0.6356
303,0.2259
304,0.3168
305,0.5097
306,0.1765
307,0.3749
308,0.79
309,0.1033
310,0.9382
311,0.7212
312,0.7352
313,0.7475
314,0.4944
315,0.2177
316,0.1715
317,0.2513
318,0.396
319,0.2777
320,0.7838
321,0.3836
322,0.05012
323,0.2411
324,0.319
325,0.05856
326,0.6908
327,0.01875
328,0.4611
329,0.4346
330,0.7468
331,0.3388
332,0.0932
333,0.06323
334,0.06369
335,0.4168
336,0.07129
337,0.1071
338,0.3077
339,1.925
340,0.3724
341,0.131
342,0.837
343,0.1943
344,0.5325
345,0.9021
346,0.1025
347,0.3448
348,0.4407
349,0.1437
350,0.8164
351,0.04006
352,0.1844
353,0.04366
354,0.5463
355,0.03424
356,0.7531
357,0.1807
358,0.2917
359,0.05355
360,0.9989
361,0.2534
362,1.157
363,0.1798
364,0.2345
365,0.5558
366,0.7151
367,0.1519
368,0.2251
369,0.4905
370,0.0552
371,0.07153
372,0.09654
373,0.4342
374,0.6698
375,0.1143
376,0.1375
377,0.638
378,0.09693
379,0.9811
380,0.8002
381,0.7825
382,0.4723
383,0.07982
384,0.02876
385,0.3228
386,0.05594
387,0.1418
388,0.5954
389,1.068
390,0.6561
391,0.8112
392,0.7693
393,0.05557
394,0.8543
395,0.5874
396,0.3587
397,1.077
398,0.202
399,0.6141
400,0.1565
401,0.08618
402,0.02454
403,1.158
404,0.3891
405,0.2246
406,0.167
407,0.03957
408,0.4463
409,0.9662
410,0.7727
411,0.3103
412,1.088
413,0.4578
414,0.0864
415,1.163
416,0.09061
417,0.7142
418,0.9349
419,0.7149
420,0.2515
421,0.1834
422,0.3508
423,1.247
424,0.08363
425,0.3807
426,0.4512
427,0.05055
428,0.6768
429,0.2719
430,0.6847
431,1.18
432,0.1115
433,0.8647
434,0.3026
435,0.8053
436,0.6834
437,0.1672
438,1.074
439,0.03546
440,0.2479
441,0.4266
442,0.4572
443,0.4011
444,0.2813
445,0.01057
446,0.6468
447,0.01916
448,0.04137
449,0.3814
450,0.17
451,0.4042
452,0.06049
453,0.2365
454,0.1898
455,0.2683
456,0.3934
457,0.6901
458,0.2502
459,0.6026
460,0.6412
461,0.04973
462,0.116
463,0.06795
464,0.3451
465,0.5561
466,0.3392
467,0.7248
468,0.1778
469,0.5685
470,0.5994
471,0.2118
472,0.5226
473,1.159
474,1.127
475,0.6768
476,0.8322
477,0.06225
478,0.04729
479,0.1984
480,0.001046
481,0.3506
482,0.02874
483,0.2499
484,0.1882
485,0.2741
486,0.1983
487,0.4789
488,0.549
489,0.3604
490,0.2443
491,0.2245
492,0.06815
493,0.5848
494,0.2823
495,0.4802
496,0.3252
497,0.2851
498,0.1046
499,0.6779
500,0.3921
501,0.1607
502,0.1058
503,0.00683
504,0.2354
505,0.4796
506,0.2283
507,0.01115
508,0.1889
509,0.5295
510,0.4767
511,0.4693
512,0.0108
513,0.6125
514,0.6184
515,0.09428
516,0.2628
517,0.4846
518,0.8303
519,0.3832
520,0.1188
521,0.9152
522,0.6771
523,0.141
524,0.9237
525,0.09685
526,0.1579
527,0.2331
528,0.329
529,0.5551
530,1.313
531,0.2087
532,0.2363
533,0.658
534,0.6463
535,0.4464
536,1.112
537,0.3788
538,0.1759
539,0.4153
540,0.1492
541,0.5266
542,0.1434
