t,G,F1,F2,F3
188,0.01286,0.0151,null,null
189,0.01286,0.0151,null,null
190,0.01286,0.0151,null,null
191,0.01286,0.01509,null,null
192,0.01286,0.0151,null,null
193,0.01286,0.01508,null,null
194,0.01288,0.01509,null,null
195,0.01286,0.01508,null,null
196,0.01286,0.01509,null,null
197,0.01287,0.01509,null,null
198,0.01288,0.01508,null,null
199,0.01286,0.01509,null,null
200,0.01285,0.01508,null,null
201,0.01287,0.01508,null,null
202,0.01287,0.01506,null,null
203,0.01287,0.01508,null,null
204,0.01288,0.01508,null,null
205,0.01288,0.01508,null,null
206,0.01288,0.01507,null,null
207,0.01288,0.01506,null,null
208,0.01288,0.01507,null,null
209,0.01288,0.01507,null,null
210,0.01288,0.01508,null,null
211,0.01288,0.01508,null,null
212,0.01286,0.01508,null,null
213,0.01287,0.01508,null,null
214,0.01288,0.01509,null,null
215,0.01287,0.01507,null,null
216,0.01287,0.01508,null,null
217,0.01287,0.01509,null,null
218,0.01287,0.01507,null,null
219,0.01288,0.01506,null,null
220,0.01288,0.01511,null,null
221,0.01287,0.0151,null,null
222,0.01287,0.01508,null,null
223,0.01286,0.01507,null,null
224,0.01286,0.0151,null,null
225,0.01288,0.01509,null,null
226,0.01286,0.01509,null,null
227,0.01286,0.01509,null,null
228,0.01286,0.0151,null,null
229,0.01286,0.0151,null,null
230,0.01284,0.01511,null,null
231,0.01284,0.0151,null,null
232,0.01287,0.01512,null,null
233,0.01287,0.01512,null,null
234,0.01285,0.01511,null,null
235,0.01284,0.01511,null,null
236,0.01285,0.01509,null,null
237,0.01284,0.0151,null,null
238,0.01285,0.0151,null,null
239,0.01284,0.01511,null,null
240,0.01285,0.0151,null,null
241,0.01284,0.0151,null,null
242,0.01284,0.01512,null,null
243,0.01285,0.01512,null,null
244,0.01286,0.01512,null,null
245,0.01284,0.01512,null,null
246,0.01285,0.01513,null,null
247,0.01284,0.01514,null,null
248,0.01284,0.01514,null,null
249,0.01283,0.01513,null,null
250,0.01283,0.01514,null,null
251,0.01283,0.01513,null,null
252,0.01283,0.01513,null,null
253,0.01283,0.01514,null,null
254,0.01285,0.01513,null,null
255,0.01284,0.01514,null,null
256,0.01284,0.0151,null,null
257,0.01286,0.01511,null,null
258,0.01284,0.01511,null,null
259,0.01284,0.01512,null,null
260,0.01284,0.01511,null,null
261,0.01284,0.01515,null,null
262,0.01285,0.01513,null,null
263,0.01283,0.01513,null,null
264,0.01282,0.01514,null,null
265,0.01282,0.01513,null,null
266,0.01282,0.01514,null,null
267,0.01284,0.01512,null,null
268,0.01283,0.01513,null,null
269,0.01283,0.01511,null,null
270,0.01283,0.01513,null,null
271,0.01283,0.01512,null,null
272,0.01284,0.01512,null,null
273,0.01284,0.01512,null,null
274,0.01286,0.01512,null,null
275,0.01285,0.0151,null,null
276,0.01285,0.01511,null,null
277,0.01285,0.01511,null,null
278,0.01285,0.0151,null,null
279,0.01284,0.01512,null,null
280,0.01285,0.0151,null,null
281,0.01286,0.0151,null,null
282,0.01284,0.01511,null,null
283,0.01284,0.01513,null,null
284,0.01286,0.01511,null,null
285,0.01286,0.0151,null,null
286,0.01285,0.01512,null,null
287,0.01284,0.01512,null,null
288,0.01284,0.01511,null,null
289,0.01284,0.01513,null,null
290,0.01286,0.01514,null,null
291,0.01282,0.01512,null,null
292,0.01283,0.01513,null,null
293,0.01285,0.01513,null,null
294,0.01283,0.01513,null,null
295,0.01283,0.01513,null,null
296,0.01284,0.01513,null,null
297,0.01283,0.01512,null,null
298,0.01283,0.01514,null,null
299,0.01283,0.01513,null,null
300,0.01284,0.01513,null,null
301,0.01284,0.01511,null,null
302,0.01285,0.0151,null,null
303,0.01286,0.01512,null,null
304,0.01284,0.01513,null,null
305,0.01283,0.01513,null,null
306,0.01283,0.01513,null,null
307,0.01282,0.01513,null,null
308,0.01281,0.01515,null,null
309,0.01282,0.01515,null,null
310,0.01282,0.01515,null,null
311,0.01283,0.01516,null,null
312,0.01284,0.01514,null,null
313,0.01281,0.01516,null,null
314,0.0128,0.01516,null,null
315,0.01281,0.01515,null,null
316,0.01282,0.01514,null,null
317,0.01282,0.01515,null,null
318,0.01282,0.01516,null,null
319,0.01283,0.01515,null,null
320,0.01283,0.01516,null,null
321,0.01284,0.01514,null,null
322,0.01282,0.01513,null,null
323,0.01281,0.01514,null,null
324,0.01284,0.01515,null,null
325,0.01285,0.01513,null,null
326,0.01282,0.01515,null,null
327,0.01281,0.01514,null,null
328,0.01283,0.01514,null,null
329,0.01283,0.01514,null,null
330,0.01283,0.01516,null,null
331,0.0128,0.01515,null,null
332,0.0128,0.01516,null,null
333,0.01281,0.01517,null,null
334,0.01279,0.01518,null,null
335,0.01279,0.01516,null,null
336,0.0128,0.01518,null,null
337,0.01279,0.01517,null,null
338,0.01281,0.01518,null,null
339,0.0128,0.01518,null,null
340,0.01281,0.01517,null,null
341,0.01281,0.01517,null,null
342,0.0128,0.01517,null,null
343,0.0128,0.01518,null,null
344,0.01281,0.01517,null,null
345,0.0128,0.01516,null,null
346,0.01281,0.01517,null,null
347,0.01281,0.01516,null,null
348,0.0128,0.01516,null,null
349,0.0128,0.01515,null,null
350,0.01282,0.01518,null,null
351,0.01282,0.01515,null,null
352,0.01282,0.01515,null,null
353,0.01281,0.01515,null,null
354,0.01281,0.01515,null,null
355,0.01281,0.01516,null,null
356,0.01282,0.01515,null,null
357,0.0128,0.01516,null,null
358,0.0128,0.01518,null,null
359,0.01279,0.01517,null,null
360,0.01278,0.01518,null,null
361,0.01279,0.01519,null,null
362,0.01281,0.01519,null,null
363,0.0128,0.01517,null,null
364,0.01282,0.01518,null,null
365,0.0128,0.01517,null,null
366,0.0128,0.01517,null,null
367,0.01279,0.01519,null,null
368,0.0128,0.01517,null,null
369,0.01279,0.01517,null,null
370,0.0128,0.01519,null,null
371,0.01279,0.01518,null,null
372,0.01281,0.01519,null,null
373,0.01279,0.01518,null,null
374,0.01279,0.01519,null,null
375,0.0128,0.01516,null,null
376,0.01279,0.01518,null,null
377,0.01279,0.01519,null,null
378,0.01278,0.01518,null,null
379,0.01279,0.01518,null,null
380,0.01281,0.01518,null,null
381,0.01281,0.01518,null,null
382,0.01279,0.01518,null,null
383,0.01279,0.01518,null,null
384,0.01279,0.01518,null,null
385,0.01279,0.01519,null,null
386,0.01278,0.01519,null,null
387,0.01277,0.0152,null,null
388,0.01278,0.0152,null,null
389,0.01277,0.01519,null,null
390,0.0128,0.0152,null,null
391,0.0128,0.0152,null,null
392,0.0128,0.01517,null,null
393,0.0128,0.01516,null,null
394,0.01281,0.01516,null,null
395,0.01281,0.01516,null,null
396,0.0128,0.01517,null,null
397,0.0128,0.01519,null,null
398,0.01281,0.0152,null,null
399,0.0128,0.01519,null,null
400,0.01278,0.0152,null,null
401,0.01278,0.01518,null,null
402,0.01279,0.01521,null,null
403,0.01279,0.01519,null,null
404,0.01283,0.01518,null,null
405,0.01281,0.0152,null,null
406,0.01278,0.01519,null,null
407,0.01278,0.01519,null,null
408,0.01279,0.01519,null,null
409,0.01278,0.0152,null,null
410,0.01277,0.01521,null,null
411,0.01277,0.0152,null,null
412,0.01277,0.01521,null,null
413,0.01277,0.01521,null,null
414,0.01276,0.01522,null,null
415,0.01276,0.01522,null,null
416,0.01277,0.01522,null,null
417,0.01277,0.01522,null,null
418,0.01277,0.01525,null,null
419,0.01278,0.01522,null,null
420,0.01276,0.01524,null,null
421,0.01276,0.01524,null,null
422,0.01275,0.01524,null,null
423,0.01275,0.01524,null,null
424,0.01275,0.01525,null,null
425,0.01274,0.01525,null,null
426,0.01275,0.01524,null,null
427,0.01275,0.01524,null,null
428,0.01275,0.01527,null,null
429,0.01273,0.01525,null,null
430,0.01272,0.01525,null,null
431,0.01274,0.01526,null,null
432,0.01274,0.01525,null,null
433,0.01273,0.01525,null,null
434,0.01275,0.01527,null,null
435,0.01275,0.01525,null,null
436,0.01274,0.01525,null,null
437,0.01275,0.01525,null,null
438,0.01276,0.01525,null,null
439,0.01276,0.01525,null,null
440,0.01275,0.01524,null,null
441,0.01274,0.01523,null,null
442,0.01276,0.01523,null,null
443,0.01276,0.01523,null,null
444,0.01275,0.01523,null,null
445,0.01275,0.01524,null,null
446,0.01274,0.01523,null,null
447,0.01274,0.01524,null,null
448,0.01275,0.01524,null,null
449,0.01275,0.01524,null,null
450,0.01275,0.01525,null,null
451,0.01274,0.01526,null,null
452,0.01273,0.01526,null,null
453,0.01274,0.01526,null,null
454,0.01272,0.01526,null,null
455,0.01272,0.01527,null,null
456,0.01273,0.01527,null,null
457,0.01275,0.01527,null,null
458,0.01274,0.01527,null,null
459,0.01273,0.01527,null,null
460,0.01273,0.01526,null,null
461,0.01273,0.01526,null,null
462,0.01273,0.01528,null,null
463,0.01271,0.01528,null,null
464,0.01272,0.01531,null,null
465,0.01272,0.01531,null,null
466,0.0127,0.01528,null,null
467,0.01272,0.01527,null,null
468,0.01274,0.01528,null,null
469,0.01272,0.01527,null,null
470,0.01273,0.01529,null,null
471,0.01273,0.01527,null,null
472,0.01272,0.01527,null,null
473,0.01272,0.01528,null,null
474,0.01274,0.01529,null,null
475,0.01271,0.01528,null,null
476,0.01272,0.01527,null,null
477,0.01272,0.0153,null,null
478,0.01273,0.01528,null,null
479,0.01273,0.0153,null,null
480,0.0127,0.0153,null,null
481,0.01271,0.01529,null,null
482,0.0127,0.0153,null,null
483,0.0127,0.0153,null,null
484,0.01271,0.01529,null,null
485,0.0127,0.01531,null,null
486,0.01272,0.0153,null,null
487,0.01271,0.01529,null,null
488,0.01272,0.0153,null,null
489,0.0127,0.01529,null,null
490,0.01272,0.01529,null,null
491,0.01271,0.01529,null,null
492,0.01272,0.0153,null,null
493,0.01271,0.0153,null,null
494,0.01272,0.01528,null,null
495,0.0127,0.0153,null,null
496,0.01269,0.01531,null,null
497,0.0127,0.01529,null,null
498,0.01271,0.01529,null,null
499,0.01272,0.0153,null,null
500,0.01273,0.01527,null,null
501,0.01272,0.01528,null,null
502,0.01274,0.01528,null,null
503,0.01273,0.0153,null,null
504,0.01273,0.01529,null,null
505,0.01273,0.0153,null,null
506,0.01271,0.01528,null,null
507,0.01272,0.01529,null,null
508,0.01272,0.01529,null,null
509,0.01272,0.0153,null,null
510,0.0127,0.01529,null,null
511,0.01271,0.01529,null,null
512,0.0127,0.0153,null,null
513,0.0127,0.01531,null,null
514,0.0127,0.0153,null,null
515,0.01269,0.0153,null,null
516,0.01269,0.01531,null,null
517,0.01269,0.0153,null,null
518,0.01272,0.01531,null,null
519,0.01269,0.01532,null,null
520,0.0127,0.01532,null,null
521,0.0127,0.0153,null,null
522,0.01271,0.01531,null,null
523,0.0127,0.01532,null,null
524,0.0127,0.01533,null,null
525,0.01269,0.01531,null,null
526,0.01269,0.01532,null,null
527,0.01268,0.01532,null,null
528,0.01268,0.01532,null,null
529,0.0127,0.01531,null,null
530,0.0127,0.01531,null,null
531,0.01269,0.01532,null,null
532,0.01269,0.01532,null,null
533,0.01269,0.01533,null,null
534,0.01268,0.01532,null,null
535,0.0127,0.01531,null,null
536,0.01269,0.01532,null,null
537,0.0127,0.01531,null,null
538,0.0127,0.0153,null,null
539,0.01271,0.0153,null,null
540,0.01269,0.01532,null,null
541,0.01268,0.01533,null,null
542,0.01268,0.01533,null,null
543,0.0127,0.01532,null,null
544,0.0127,0.01531,null,null
545,0.0127,0.01532,null,null
546,0.01269,0.01532,null,null
547,0.0127,0.01531,null,null
548,0.0127,0.01532,null,null
549,0.01269,0.01531,null,null
550,0.0127,0.01531,null,null
551,0.01271,0.01529,null,null
552,0.01271,0.01528,null,null
553,0.01271,0.01529,null,null
554,0.01272,0.01533,null,null
555,0.01271,0.01532,null,null
556,0.0127,0.0153,null,null
557,0.01272,0.01529,null,null
558,0.01271,0.0153,null,null
559,0.0127,0.0153,null,null
560,0.0127,0.0153,null,null
561,0.01271,0.0153,null,null
562,0.0127,0.01529,null,null
563,0.01272,0.0153,null,null
564,0.01272,0.0153,null,null
565,0.01271,0.0153,null,null
566,0.01271,0.0153,null,null
567,0.01271,0.0153,null,null
568,0.01272,0.0153,null,null
569,0.01271,0.01529,null,null
570,0.01271,0.01531,null,null
571,0.0127,0.0153,null,null
572,0.0127,0.01532,null,null
573,0.0127,0.01531,null,null
574,0.0127,0.01531,null,null
575,0.01269,0.01532,null,null
576,0.01269,0.01532,null,null
577,0.01268,0.01531,null,null
578,0.01271,0.01531,null,null
579,0.01271,0.0153,null,null
580,0.0127,0.0153,null,null
581,0.0127,0.01532,null,null
