t,G,F1,F2,F3
168,0.01729,0.01932,null,null
169,0.01729,0.01936,null,null
170,0.01729,0.01934,null,null
171,0.01731,0.01933,null,null
172,0.0173,0.01932,null,null
173,0.0173,0.0193,null,null
174,0.0173,0.01931,null,null
175,0.0173,0.0193,null,null
176,0.0173,0.01932,null,null
177,0.01732,0.01931,null,null
178,0.0173,0.01932,null,null
179,0.01731,0.01933,null,null
180,0.01732,0.01932,null,null
181,0.01731,0.01932,null,null
182,0.01728,0.01937,null,null
183,0.01731,0.01933,null,null
184,0.01729,0.01935,null,null
185,0.01733,0.01935,null,null
186,0.01732,0.0193,null,null
187,0.01733,0.01929,null,null
188,0.01734,0.01932,null,null
189,0.01734,0.01929,null,null
190,0.01733,0.01932,null,null
191,0.01729,0.01934,null,null
192,0.01729,0.01931,null,null
193,0.01729,0.01932,null,null
194,0.01729,0.01933,null,null
195,0.01732,0.01933,null,null
196,0.01729,0.01936,null,null
197,0.01727,0.01937,null,null
198,0.01726,0.01936,null,null
199,0.01725,0.01937,null,null
200,0.01727,0.01937,null,null
201,0.01729,0.01936,null,null
202,0.0173,0.01937,null,null
203,0.0173,0.01937,null,null
204,0.01728,0.01935,null,null
205,0.0173,0.01937,null,null
206,0.01728,0.01935,null,null
207,0.01731,0.01936,null,null
208,0.0173,0.01933,null,null
209,0.01732,0.01933,null,null
210,0.0173,0.01931,null,null
211,0.01731,0.01935,null,null
212,0.01729,0.01934,null,null
213,0.01729,0.01934,null,null
214,0.01729,0.01934,null,null
215,0.01731,0.01935,null,null
216,0.01732,0.01932,null,null
217,0.01733,0.01931,null,null
218,0.0173,0.01932,null,null
219,0.01732,0.0193,null,null
220,0.01733,0.0193,null,null
221,0.01735,0.01931,null,null
222,0.01731,0.0193,null,null
223,0.01733,0.01931,null,null
224,0.01732,0.0193,null,null
225,0.01731,0.01931,null,null
226,0.01733,0.01931,null,null
227,0.01732,0.01932,null,null
228,0.01731,0.01932,null,null
229,0.01732,0.01932,null,null
230,0.0173,0.01932,null,null
231,0.0173,0.0193,null,null
232,0.0173,0.0193,null,null
233,0.01731,0.0193,null,null
234,0.0173,0.01931,null,null
235,0.01731,0.01931,null,null
236,0.01731,0.01932,null,null
237,0.01734,0.01933,null,null
238,0.01734,0.01933,null,null
239,0.01731,0.0193,null,null
240,0.01732,0.01932,null,null
241,0.01733,0.01933,null,null
242,0.01731,0.01932,null,null
243,0.0173,0.01932,null,null
244,0.01734,0.01932,null,null
245,0.01733,0.01931,null,null
246,0.01733,0.0193,null,null
247,0.01733,0.01929,null,null
248,0.01732,0.01929,null,null
249,0.01734,0.01928,null,null
250,0.01732,0.01929,null,null
251,0.01733,0.01927,null,null
252,0.01731,0.01932,null,null
253,0.01732,0.0193,null,null
254,0.01733,0.01931,null,null
255,0.01734,0.0193,null,null
256,0.01732,0.0193,null,null
257,0.01732,0.01931,null,null
258,0.01734,0.01929,null,null
259,0.01732,0.01928,null,null
260,0.01733,0.0193,null,null
261,0.01732,0.01931,null,null
262,0.01732,0.0193,null,null
263,0.01732,0.0193,null,null
264,0.01733,0.01931,null,null
265,0.01734,0.01931,null,null
266,0.01732,0.0193,null,null
267,0.01732,0.01929,null,null
268,0.01731,0.01933,null,null
269,0.01731,0.01933,null,null
270,0.01732,0.01932,null,null
271,0.0173,0.01935,null,null
272,0.0173,0.01932,null,null
273,0.0173,0.01932,null,null
274,0.01729,0.01933,null,null
275,0.01731,0.01934,null,null
276,0.01732,0.0193,null,null
277,0.01732,0.01931,null,null
278,0.01729,0.0193,null,null
279,0.01735,0.0193,null,null
280,0.01731,0.01934,null,null
281,0.01732,0.01935,null,null
282,0.01729,0.01934,null,null
283,0.01729,0.01935,null,null
284,0.01729,0.01934,null,null
285,0.01729,0.01933,null,null
286,0.01729,0.01933,null,null
287,0.01728,0.01933,null,null
288,0.0173,0.01935,null,null
289,0.01726,0.01934,null,null
290,0.01729,0.01934,null,null
291,0.01729,0.01933,null,null
292,0.01731,0.01932,null,null
293,0.01732,0.0193,null,null
294,0.0173,0.01932,null,null
295,0.01731,0.01933,null,null
296,0.01734,0.01934,null,null
297,0.01734,0.01931,null,null
298,0.01734,0.01932,null,null
299,0.01731,0.01933,null,null
300,0.0173,0.01934,null,null
301,0.01728,0.01935,null,null
302,0.01727,0.01936,null,null
303,0.0173,0.01937,null,null
304,0.01728,0.01937,null,null
305,0.01729,0.01933,null,null
306,0.0173,0.01936,null,null
307,0.01731,0.01933,null,null
308,0.0173,0.01935,null,null
309,0.0173,0.01936,null,null
310,0.0173,0.01937,null,null
311,0.01727,0.01937,null,null
312,0.01727,0.01937,null,null
313,0.0173,0.01937,null,null
314,0.0173,0.01932,null,null
315,0.0173,0.01931,null,null
316,0.01729,0.01934,null,null
317,0.01729,0.01933,null,null
318,0.01729,0.01933,null,null
319,0.01728,0.01934,null,null
320,0.0173,0.01933,null,null
321,0.01727,0.01935,null,null
322,0.01727,0.01936,null,null
323,0.01731,0.01936,null,null
324,0.0173,0.01937,null,null
325,0.01729,0.01937,null,null
326,0.01727,0.01936,null,null
327,0.01727,0.01937,null,null
328,0.01726,0.01938,null,null
329,0.01726,0.01939,null,null
330,0.01726,0.01937,null,null
331,0.01727,0.01938,null,null
332,0.01728,0.01936,null,null
333,0.01731,0.01936,null,null
334,0.01728,0.01937,null,null
335,0.01728,0.01938,null,null
336,0.01726,0.01937,null,null
337,0.01726,0.01936,null,null
338,0.01725,0.01938,null,null
339,0.01728,0.01938,null,null
340,0.01726,0.01938,null,null
341,0.01725,0.01937,null,null
342,0.01727,0.0194,null,null
343,0.01727,0.0194,null,null
344,0.01727,0.01937,null,null
345,0.01728,0.01938,null,null
346,0.01727,0.01937,null,null
347,0.01727,0.01936,null,null
348,0.0173,0.01936,null,null
349,0.0173,0.01936,null,null
350,0.01729,0.01939,null,null
351,0.01725,0.01937,null,null
352,0.01729,0.01938,null,null
353,0.0173,0.01939,null,null
354,0.01728,0.01939,null,null
355,0.01726,0.0194,null,null
356,0.01728,0.01939,null,null
357,0.01727,0.0194,null,null
358,0.01727,0.01939,null,null
359,0.01727,0.01938,null,null
360,0.01725,0.01939,null,null
361,0.01727,0.01938,null,null
362,0.01725,0.01939,null,null
363,0.01728,0.01939,null,null
364,0.01727,0.01939,null,null
365,0.01728,0.01941,null,null
366,0.01727,0.0194,null,null
367,0.01726,0.0194,null,null
368,0.01723,0.01939,null,null
369,0.01725,0.01941,null,null
370,0.01725,0.0194,null,null
371,0.01727,0.0194,null,null
372,0.01728,0.01938,null,null
373,0.01726,0.01938,null,null
374,0.01726,0.01937,null,null
375,0.01726,0.01938,null,null
376,0.01726,0.01939,null,null
377,0.01727,0.01939,null,null
378,0.01726,0.01939,null,null
379,0.01726,0.01939,null,null
380,0.01725,0.01939,null,null
381,0.01725,0.0194,null,null
382,0.01726,0.01938,null,null
383,0.01728,0.01941,null,null
384,0.01724,0.01939,null,null
385,0.01724,0.01938,null,null
386,0.01727,0.01938,null,null
387,0.01724,0.01939,null,null
388,0.01725,0.0194,null,null
389,0.01724,0.0194,null,null
390,0.01724,0.01941,null,null
391,0.01723,0.01942,null,null
392,0.01725,0.0194,null,null
393,0.01724,0.01941,null,null
394,0.01725,0.0194,null,null
395,0.01724,0.0194,null,null
396,0.01726,0.01938,null,null
397,0.01725,0.01941,null,null
398,0.01723,0.0194,null,null
399,0.01723,0.01942,null,null
400,0.01725,0.01944,null,null
401,0.01722,0.01942,null,null
402,0.01724,0.01942,null,null
403,0.01724,0.0194,null,null
404,0.01723,0.01944,null,null
405,0.01727,0.01943,null,null
406,0.01724,0.01943,null,null
407,0.01722,0.01943,null,null
408,0.01723,0.01941,null,null
409,0.01723,0.01941,null,null
410,0.01723,0.01942,null,null
411,0.01726,0.01942,null,null
412,0.01722,0.01943,null,null
413,0.01726,0.01943,null,null
414,0.01722,0.01942,null,null
415,0.01722,0.01943,null,null
416,0.01725,0.01944,null,null
417,0.01722,0.01941,null,null
418,0.01722,0.01943,null,null
419,0.01724,0.0194,null,null
420,0.01723,0.01938,null,null
421,0.01724,0.01941,null,null
422,0.01724,0.01942,null,null
423,0.01725,0.01943,null,null
424,0.01727,0.01942,null,null
425,0.01723,0.01941,null,null
426,0.01724,0.01942,null,null
427,0.01726,0.0194,null,null
428,0.01725,0.01944,null,null
429,0.0172,0.01945,null,null
430,0.01723,0.01945,null,null
431,0.01723,0.01945,null,null
432,0.01722,0.01946,null,null
433,0.01722,0.01944,null,null
434,0.01724,0.01943,null,null
435,0.01723,0.01941,null,null
436,0.01724,0.0194,null,null
437,0.01725,0.01939,null,null
438,0.01725,0.01941,null,null
439,0.01724,0.01942,null,null
440,0.01724,0.0194,null,null
441,0.01724,0.01939,null,null
442,0.01726,0.01941,null,null
443,0.01723,0.0194,null,null
444,0.01727,0.0194,null,null
445,0.01724,0.0194,null,null
446,0.01727,0.0194,null,null
447,0.01726,0.01939,null,null
448,0.01724,0.01942,null,null
449,0.01724,0.01942,null,null
450,0.01724,0.01943,null,null
451,0.01724,0.01942,null,null
452,0.01724,0.01946,null,null
453,0.01724,0.01944,null,null
454,0.01723,0.0194,null,null
455,0.0173,0.0194,null,null
456,0.01724,0.01941,null,null
457,0.01725,0.01938,null,null
458,0.01724,0.0194,null,null
459,0.01724,0.01944,null,null
460,0.01723,0.01946,null,null
461,0.01724,0.0194,null,null
462,0.01725,0.01944,null,null
463,0.01723,0.01943,null,null
464,0.01723,0.01943,null,null
465,0.01724,0.01945,null,null
466,0.01723,0.01943,null,null
467,0.01724,0.0194,null,null
468,0.01728,0.01942,null,null
469,0.01723,0.01942,null,null
470,0.01725,0.01942,null,null
471,0.01723,0.0194,null,null
472,0.01725,0.01939,null,null
473,0.01729,0.01941,null,null
474,0.01727,0.01939,null,null
475,0.01727,0.01939,null,null
476,0.01727,0.01939,null,null
477,0.01725,0.01938,null,null
478,0.01726,0.0194,null,null
479,0.01728,0.01939,null,null
480,0.01725,0.01943,null,null
481,0.01723,0.01941,null,null
482,0.01727,0.01943,null,null
483,0.01727,0.0194,null,null
484,0.01726,0.01938,null,null
485,0.01726,0.01939,null,null
486,0.01728,0.01939,null,null
487,0.01728,0.01935,null,null
488,0.01728,0.01937,null,null
489,0.01728,0.01934,null,null
490,0.01729,0.01935,null,null
491,0.01731,0.01934,null,null
492,0.0173,0.01933,null,null
493,0.0173,0.01935,null,null
494,0.0173,0.01934,null,null
495,0.0173,0.01933,null,null
496,0.0173,0.01933,null,null
497,0.0173,0.01934,null,null
498,0.01729,0.01932,null,null
499,0.01729,0.01934,null,null
500,0.0173,0.01934,null,null
501,0.01729,0.01935,null,null
502,0.0173,0.01936,null,null
503,0.01728,0.01936,null,null
504,0.01727,0.01935,null,null
505,0.01727,0.01935,null,null
506,0.01729,0.01935,null,null
507,0.0173,0.01937,null,null
508,0.01727,0.01935,null,null
509,0.0173,0.01935,null,null
510,0.01731,0.01934,null,null
511,0.0173,0.01933,null,null
512,0.0173,0.01932,null,null
513,0.01729,0.01935,null,null
514,0.01731,0.01933,null,null
515,0.01733,0.01931,null,null
516,0.01732,0.01931,null,null
517,0.01733,0.01934,null,null
518,0.01728,0.01935,null,null
519,0.0173,0.01933,null,null
520,0.01729,0.01935,null,null
521,0.0173,0.01934,null,null
522,0.01728,0.01933,null,null
523,0.01729,0.01935,null,null
524,0.01728,0.01934,null,null
525,0.01731,0.01936,null,null
526,0.0173,0.01936,null,null
527,0.01727,0.01934,null,null
528,0.01728,0.01936,null,null
529,0.01727,0.01937,null,null
530,0.0173,0.01934,null,null
531,0.01728,0.01933,null,null
532,0.01728,0.01934,null,null
533,0.0173,0.01933,null,null
534,0.01729,0.01933,null,null
535,0.01728,0.01934,null,null
536,0.0173,0.01933,null,null
537,0.01737,0.01933,null,null
538,0.01733,0.01932,null,null
539,0.01733,0.01928,null,null
540,0.01734,0.01933,null,null
541,0.01734,0.01928,null,null
542,0.01736,0.01929,null,null
543,0.01736,0.0193,null,null
544,0.01735,0.01929,null,null
545,0.01734,0.01928,null,null
546,0.01734,0.01928,null,null
547,0.01733,0.01929,null,null
548,0.01732,0.0193,null,null
549,0.01735,0.01929,null,null
550,0.01735,0.01929,null,null
551,0.01734,0.01928,null,null
552,0.01733,0.01931,null,null
553,0.01732,0.0193,null,null
554,0.01733,0.01932,null,null
555,0.01733,0.01929,null,null
556,0.01732,0.01928,null,null
557,0.01733,0.01932,null,null
558,0.01732,0.01931,null,null
559,0.0173,0.0193,null,null
560,0.01731,0.0193,null,null
561,0.01733,0.01932,null,null
562,0.01732,0.01928,null,null
563,0.01733,0.0193,null,null
564,0.01734,0.0193,null,null
565,0.01732,0.0193,null,null
566,0.01734,0.01929,null,null
567,0.01733,0.01929,null,null
568,0.01735,0.01931,null,null
569,0.01732,0.01929,null,null
570,0.01731,0.0193,null,null
571,0.01733,0.01931,null,null
572,0.01736,0.0193,null,null
573,0.01732,0.01929,null,null
574,0.01735,0.01931,null,null
575,0.01732,0.0193,null,null
576,0.01733,0.01929,null,null
577,0.01733,0.01927,null,null
578,0.01734,0.01931,null,null
579,0.01731,0.01931,null,null
580,0.01732,0.0193,null,null
581,0.01731,0.01932,null,null
582,0.01731,0.0193,null,null
583,0.01732,0.01933,null,null
584,0.01731,0.01931,null,null
585,0.0173,0.01933,null,null
586,0.01729,0.01931,null,null
587,0.01735,0.01935,null,null
588,0.0173,0.01932,null,null
589,0.01731,0.01933,null,null
590,0.01732,0.01933,null,null
591,0.01731,0.01934,null,null
592,0.01732,0.0193,null,null
593,0.01733,0.01932,null,null
594,0.0173,0.01932,null,null
595,0.0173,0.01935,null,null
596,0.01729,0.01933,null,null
597,0.0173,0.01933,null,null
598,0.01731,0.01933,null,null
599,0.01733,0.01935,null,null
600,0.01729,0.01933,null,null
601,0.01732,0.0193,null,null
602,0.01734,0.01929,null,null
603,0.01732,0.01931,null,null
604,0.01732,0.01931,null,null
605,0.01733,0.01932,null,null
606,0.0173,0.01934,null,null
607,0.01731,0.01934,null,null
608,0.01731,0.01933,null,null
609,0.01728,0.01935,null,null
610,0.0173,0.01934,null,null
611,0.01729,0.01935,null,null
612,0.01728,0.01935,null,null
613,0.0173,0.01936,null,null
614,0.0173,0.01936,null,null
615,0.01726,0.01937,null,null
616,0.01727,0.01936,null,null
617,0.01727,0.01938,null,null
618,0.01728,0.01935,null,null
619,0.01728,0.01937,null,null
620,0.01729,0.01936,null,null
621,0.01728,0.01937,null,null
622,0.0173,0.01934,null,null
623,0.01731,0.01934,null,null
624,0.01729,0.01933,null,null
625,0.0173,0.01934,null,null
626,0.01732,0.01934,null,null
627,0.01729,0.01936,null,null
628,0.01728,0.01937,null,null
629,0.01727,0.01936,null,null
630,0.01726,0.01939,null,null
631,0.01727,0.0194,null,null
632,0.01727,0.01939,null,null
633,0.01726,0.0194,null,null
634,0.01724,0.01942,null,null
635,0.01726,0.0194,null,null
636,0.01727,0.01936,null,null
637,0.01727,0.01936,null,null
638,0.01725,0.01937,null,null
639,0.01727,0.01937,null,null
640,0.01726,0.01936,null,null
641,0.01728,0.01937,null,null
642,0.01725,0.01938,null,null
643,0.01728,0.01938,null,null
644,0.01729,0.01938,null,null
645,0.01729,0.01937,null,null
646,0.01728,0.01937,null,null
647,0.01728,0.01937,null,null
648,0.01728,0.01936,null,null
649,0.01728,0.01936,null,null
650,0.01728,0.01936,null,null
651,0.01728,0.01937,null,null
652,0.01729,0.01938,null,null
653,0.01727,0.01937,null,null
654,0.01726,0.01938,null,null
655,0.01728,0.01936,null,null
656,0.01729,0.01937,null,null
657,0.01729,0.01939,null,null
658,0.01727,0.01937,null,null
659,0.01727,0.01939,null,null
660,0.01726,0.0194,null,null
661,0.01724,0.01939,null,null
662,0.01726,0.0194,null,null
663,0.01725,0.01936,null,null
664,0.01725,0.01939,null,null
665,0.01727,0.01939,null,null
666,0.01727,0.01937,null,null
667,0.01727,0.01939,null,null
668,0.01727,0.01939,null,null
669,0.01727,0.01938,null,null
670,0.01725,0.0194,null,null
671,0.01731,0.0194,null,null
672,0.01729,0.01932,null,null
673,0.0173,0.01935,null,null
674,0.0173,0.01936,null,null
675,0.01727,0.01936,null,null
676,0.01728,0.01936,null,null
677,0.01726,0.01939,null,null
678,0.01728,0.01937,null,null
679,0.01729,0.01935,null,null
680,0.01729,0.01934,null,null
681,0.01729,0.01935,null,null
682,0.01731,0.01934,null,null
683,0.01732,0.01933,null,null
684,0.0173,0.01934,null,null
685,0.0173,0.01932,null,null
686,0.01729,0.01936,null,null
687,0.0173,0.01939,null,null
688,0.01727,0.0194,null,null
689,0.01729,0.01937,null,null
690,0.01728,0.01937,null,null
691,0.01727,0.01939,null,null
692,0.01726,0.01939,null,null
693,0.01727,0.01936,null,null
694,0.01726,0.01938,null,null
695,0.01726,0.01938,null,null
696,0.01729,0.0194,null,null
697,0.01727,0.0194,null,null
698,0.01731,0.0194,null,null
699,0.0173,0.01938,null,null
700,0.01729,0.01937,null,null
701,0.0173,0.01935,null,null
702,0.01729,0.01937,null,null
703,0.01729,0.01937,null,null
704,0.01726,0.01936,null,null
705,0.01726,0.01938,null,null
706,0.01728,0.01936,null,null
707,0.01726,0.0194,null,null
708,0.01726,0.01939,null,null
709,0.01727,0.01938,null,null
710,0.01726,0.01939,null,null
711,0.01725,0.01942,null,null
712,0.01722,0.01941,null,null
713,0.01726,0.01942,null,null
714,0.01723,0.01942,null,null
715,0.01722,0.01941,null,null
716,0.01726,0.0194,null,null
717,0.01723,0.01942,null,null
718,0.01725,0.01942,null,null
719,0.01724,0.01942,null,null
720,0.01725,0.01943,null,null
721,0.01722,0.01944,null,null
722,0.01722,0.01942,null,null
723,0.01725,0.01941,null,null
724,0.01722,0.01942,null,null
725,0.01723,0.01942,null,null
726,0.01725,0.01942,null,null
727,0.01726,0.01944,null,null
728,0.01727,0.01944,null,null
729,0.01725,0.01944,null,null
730,0.01723,0.01942,null,null
731,0.01723,0.01943,null,null
732,0.01725,0.01941,null,null
733,0.01725,0.01939,null,null
734,0.01724,0.01936,null,null
735,0.01729,0.01939,null,null
736,0.01727,0.01938,null,null
737,0.01728,0.01938,null,null
738,0.01726,0.01937,null,null
739,0.01727,0.01936,null,null
740,0.01729,0.01935,null,null
741,0.01728,0.01937,null,null
742,0.0173,0.01937,null,null
743,0.0173,0.01937,null,null
744,0.01729,0.01935,null,null
745,0.01728,0.01936,null,null
746,0.01729,0.01934,null,null
747,0.01729,0.01935,null,null
748,0.01729,0.01932,null,null
749,0.01728,0.01934,null,null
750,0.01729,0.01933,null,null
751,0.01728,0.01936,null,null
752,0.01732,0.01934,null,null
753,0.01731,0.01933,null,null
754,0.0173,0.01933,null,null
755,0.0173,0.01932,null,null
756,0.01728,0.01934,null,null
757,0.01728,0.01932,null,null
758,0.01728,0.01933,null,null
759,0.0173,0.01935,null,null
760,0.01729,0.01936,null,null
761,0.01728,0.01935,null,null
762,0.01726,0.01938,null,null
763,0.01727,0.01934,null,null
764,0.01727,0.01935,null,null
765,0.01727,0.01937,null,null
766,0.01726,0.01937,null,null
767,0.01729,0.0194,null,null
768,0.01725,0.01939,null,null
769,0.01727,0.01935,null,null
770,0.01726,0.0194,null,null
771,0.01726,0.01939,null,null
772,0.01726,0.01938,null,null
773,0.01728,0.01934,null,null
774,0.01728,0.01934,null,null
775,0.01728,0.01935,null,null
776,0.01728,0.01934,null,null
777,0.01727,0.01936,null,null
778,0.01728,0.01936,null,null
779,0.01727,0.01936,null,null
780,0.01728,0.01937,null,null
781,0.01727,0.01936,null,null
782,0.0173,0.01939,null,null
783,0.01728,0.01935,null,null
784,0.01729,0.01934,null,null
785,0.0173,0.01934,null,null
786,0.01729,0.01933,null,null
787,0.01731,0.01934,null,null
788,0.01731,0.01936,null,null
789,0.01728,0.01935,null,null
790,0.01731,0.01934,null,null
791,0.01727,0.01934,null,null
792,0.0173,0.01934,null,null
793,0.01727,0.01933,null,null
794,0.01729,0.01937,null,null
795,0.01725,0.01937,null,null
796,0.01727,0.01938,null,null
797,0.01729,0.01936,null,null
798,0.01726,0.01938,null,null
799,0.01726,0.01936,null,null
800,0.01728,0.01938,null,null
801,0.01726,0.01936,null,null
802,0.01728,0.01934,null,null
803,0.01729,0.01935,null,null
804,0.01729,0.01936,null,null
805,0.01729,0.01934,null,null
806,0.01731,0.01934,null,null
807,0.01731,0.01934,null,null
808,0.01728,0.01935,null,null
809,0.01731,0.01935,null,null
810,0.01729,0.01934,null,null
811,0.01728,0.01937,null,null
812,0.01728,0.01934,null,null
813,0.01726,0.01937,null,null
814,0.01726,0.0194,null,null
815,0.01725,0.01939,null,null
816,0.01724,0.01939,null,null
817,0.01731,0.0194,null,null
818,0.01727,0.01939,null,null
819,0.01727,0.01938,null,null
820,0.01729,0.01937,null,null
821,0.01726,0.01937,null,null
822,0.01728,0.01938,null,null
823,0.01725,0.01937,null,null
824,0.01727,0.01938,null,null
825,0.01729,0.01939,null,null
826,0.01726,0.01941,null,null
827,0.01726,0.01939,null,null
828,0.01724,0.01943,null,null
829,0.01725,0.01944,null,null
830,0.01726,0.01943,null,null
831,0.01725,0.01942,null,null
832,0.01725,0.0194,null,null
833,0.01728,0.01939,null,null
834,0.01729,0.01941,null,null
835,0.01727,0.01939,null,null
836,0.01727,0.0194,null,null
837,0.01727,0.01938,null,null
838,0.01727,0.0194,null,null
839,0.01728,0.01942,null,null
840,0.01728,0.01939,null,null
841,0.01728,0.0194,null,null
842,0.01726,0.01941,null,null
843,0.01727,0.01937,null,null
844,0.01725,0.01936,null,null
845,0.01727,0.01938,null,null
846,0.01726,0.0194,null,null
847,0.01722,0.0194,null,null
848,0.01723,0.0194,null,null
849,0.01724,0.01939,null,null
850,0.01723,0.01941,null,null
851,0.01725,0.0194,null,null
852,0.01728,0.01942,null,null
853,0.01726,0.01941,null,null
854,0.01726,0.01941,null,null
855,0.01727,0.01939,null,null
856,0.01726,0.01942,null,null
857,0.01727,0.01942,null,null
858,0.01725,0.01938,null,null
859,0.01727,0.01939,null,null
860,0.01727,0.01938,null,null
861,0.01724,0.01937,null,null
862,0.01729,0.01939,null,null
863,0.01728,0.01939,null,null
864,0.01726,0.01938,null,null
865,0.01726,0.01939,null,null
866,0.01727,0.01936,null,null
867,0.0173,0.01935,null,null
868,0.01731,0.01935,null,null
869,0.01727,0.01934,null,null
870,0.01729,0.01936,null,null
871,0.01731,0.01932,null,null
872,0.0173,0.01931,null,null
873,0.0173,0.01933,null,null
